SAGDP4N Compensation of employees 1/,,,,,,,,
(Thousands of dollars) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2003,2004,2005,2006,2007
30000,Montana,88,Trade,1962882,2081414,2190748,2336432,2539729
30000,Montana,89,Transportation and utilities,796806,844529,900322,973952,1006314
30000,Montana,90,Private goods-producing industries 2/,2334642,2540084,2842406,3173279,3512009
30000,Montana,91,Private services-providing industries 3/,8147778,8655837,9276426,10046536,10781346
31000,Nebraska,1,All industry total,37116382,38898768,40559189,42662250,44915762
31000,Nebraska,2,  Private industries,29700533,31103138,32456198,34045438,36130304
31000,Nebraska,3,"    Agriculture, forestry, fishing, and hunting",516350,502267,459506,519688,624702
31000,Nebraska,4,      Farms,460780,436684,388913,429736,522078
31000,Nebraska,5,"      Forestry, fishing, and related activities",55571,65583,70594,89952,102624
31000,Nebraska,6,"    Mining, quarrying, and oil and gas extraction",65048,69984,70230,70470,50514
31000,Nebraska,7,      Oil and gas extraction,4749,5104,5758,5255,5356
31000,Nebraska,8,      Mining (except oil and gas),55395,59130,58003,58116,38394
31000,Nebraska,9,      Support activities for mining,4903,5751,6469,7099,6765
31000,Nebraska,10,    Utilities,187102,206153,188446,202688,252748
31000,Nebraska,11,    Construction,1978901,2075260,2083865,2160565,2438006
31000,Nebraska,12,    Manufacturing,4654466,4731088,4892053,5070990,5244004
31000,Nebraska,13,      Durable goods manufacturing,2276701,2371013,2481526,2631933,2722202
31000,Nebraska,14,        Wood product manufacturing,75013,79859,87593,86604,84797
31000,Nebraska,15,        Nonmetallic mineral product manufacturing,125234,133989,139439,146147,153967
31000,Nebraska,16,        Primary metal manufacturing,73718,81787,88353,94635,96509
31000,Nebraska,17,        Fabricated metal product manufacturing,367926,372510,396940,432240,466269
31000,Nebraska,18,        Machinery manufacturing,476422,471619,502907,553573,580604
31000,Nebraska,19,        Computer and electronic product manufacturing,337179,354707,336105,353650,307875
31000,Nebraska,20,"        Electrical equipment, appliance, and component manufacturing",110806,110495,110930,104622,121264
31000,Nebraska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
31000,Nebraska,22,        Other transportation equipment manufacturing,(D),(D),(D),(D),(D)
31000,Nebraska,23,        Furniture and related product manufacturing,120134,128499,137130,137441,137288
31000,Nebraska,24,        Miscellaneous manufacturing,220132,230531,250637,275585,302699
31000,Nebraska,25,      Nondurable goods manufacturing,2377766,2360074,2410527,2439058,2521802
31000,Nebraska,26,        Food and beverage and tobacco products manufacturing,1506917,1469786,1485607,1498066,1558437
31000,Nebraska,27,        Textile mills and textile product mills,21655,21237,20031,21691,21968
31000,Nebraska,28,"        Apparel, leather, and allied product manufacturing",14511,13157,13298,12974,9295
31000,Nebraska,29,        Paper manufacturing,86346,89468,88873,90814,93551
31000,Nebraska,30,        Printing and related support activities,228927,226028,233423,233450,224166
31000,Nebraska,31,        Petroleum and coal products manufacturing,546,413,362,596,1511
31000,Nebraska,32,        Chemical manufacturing,252363,263076,297945,311704,340869
31000,Nebraska,33,        Plastics and rubber products manufacturing,266500,276909,270988,269762,272005
31000,Nebraska,34,    Wholesale trade,1953447,2055525,2126522,2200313,2310814
31000,Nebraska,35,    Retail trade,2704210,2784617,2841246,2896942,2996819
31000,Nebraska,36,    Transportation and warehousing,2575513,2762659,2976984,3106845,3292364
31000,Nebraska,37,      Air transportation,27138,27187,27490,31336,31065
31000,Nebraska,38,      Rail transportation,967293,1062993,1144503,1251281,1356435
31000,Nebraska,39,      Water transportation,0,0,0,0,0
31000,Nebraska,40,      Truck transportation,1143201,1182374,1271384,1302378,1358205
31000,Nebraska,41,      Transit and ground passenger transportation,33307,36449,38832,42448,44064
31000,Nebraska,42,      Pipeline transportation,17068,18465,21917,29542,21420
31000,Nebraska,43,      Other transportation and support activities,263776,298997,328457,304507,323430
31000,Nebraska,44,      Warehousing and storage,123731,136195,144402,145353,157745
31000,Nebraska,45,    Information,1179435,1188693,1199573,1143757,1304892
31000,Nebraska,46,      Publishing industries (except Internet),235520,251315,261801,266534,295225
31000,Nebraska,47,      Motion picture and sound recording industries,19345,21549,21793,18251,19325
31000,Nebraska,48,      Broadcasting (except Internet) and telecommunications,423428,408238,401930,401332,455592
31000,Nebraska,49,"      Data processing, hosting, and other information services",501143,507591,514049,457640,534750
31000,Nebraska,50,"    Finance, insurance, real estate, rental, and leasing",3111972,3292202,3551354,3678554,3820710
31000,Nebraska,51,      Finance and insurance,2809976,2963600,3214198,3336142,3454504
31000,Nebraska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(D),(D),(D),(D),(D)
31000,Nebraska,53,"        Securities, commodity contracts, and other financial investments and related activities",336147,376368,413670,480606,437683
31000,Nebraska,54,        Insurance carriers and related activities,1454537,1526676,1594657,1661936,1748955
31000,Nebraska,55,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D),(D)
31000,Nebraska,56,      Real estate and rental and leasing,301996,328602,337156,342412,366207
31000,Nebraska,57,        Real estate,221282,241448,252141,253651,271575
31000,Nebraska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,80714,87154,85015,88761,94631
31000,Nebraska,59,    Professional and business services,4182514,4416327,4793386,5383351,5758100
31000,Nebraska,60,"      Professional, scientific, and technical services",1896762,2016519,2202575,2464661,2614597
31000,Nebraska,61,        Legal services,306860,309308,324494,337713,337276
31000,Nebraska,62,        Computer systems design and related services,527001,553295,622362,692885,745307
31000,Nebraska,63,"        Miscellaneous professional, scientific, and technical services",1062901,1153917,1255720,1434064,1532014
31000,Nebraska,64,      Management of companies and enterprises,1028914,1117552,1228268,1417476,1650525
31000,Nebraska,65,      Administrative and support and waste management and remediation services,1256838,1282255,1362542,1501213,1492978
31000,Nebraska,66,        Administrative and support services,1185899,1209111,1275571,1407378,1396921
31000,Nebraska,67,        Waste management and remediation services,70939,73144,86972,93835,96057
31000,Nebraska,68,"    Educational services, health care, and social assistance",4373829,4676043,4890432,5150308,5443623
31000,Nebraska,69,      Educational services,480628,517121,526259,567013,599422
31000,Nebraska,70,      Health care and social assistance,3893201,4158922,4364173,4583294,4844201
31000,Nebraska,71,        Ambulatory health care services,1579482,1741685,1861749,1969753,2090894
31000,Nebraska,72,        Hospitals,1385205,1443343,1483719,1566497,1658908
31000,Nebraska,73,        Nursing and residential care facilities,674996,700187,723979,752254,785401
31000,Nebraska,74,        Social assistance,253517,273708,294726,294790,308998
31000,Nebraska,75,"    Arts, entertainment, recreation, accommodation, and food services",1140128,1208019,1243265,1279379,1345096
31000,Nebraska,76,"      Arts, entertainment, and recreation",202052,212230,218674,230235,249396
31000,Nebraska,77,"        Performing arts, spectator sports, museums, and related activities",67936,72876,77590,80915,89469
31000,Nebraska,78,"        Amusement, gambling, and recreation industries",134116,139354,141084,149321,159927
31000,Nebraska,79,      Accommodation and food services,938076,995789,1024591,1049143,1095700
31000,Nebraska,80,        Accommodation,140654,150844,148566,151773,160200
31000,Nebraska,81,        Food services and drinking places,797422,844945,876025,897370,935500
31000,Nebraska,82,    Other services (except government and government enterprises),1077617,1134300,1139335,1181589,1247911
31000,Nebraska,83,  Government and government enterprises,7415849,7795630,8102991,8616812,8785459
31000,Nebraska,84,    Federal civilian,1044298,1105680,1149625,1211749,1211809
31000,Nebraska,85,    Military,722421,758287,791220,777579,763202
31000,Nebraska,86,    State and local,5649130,5931663,6162146,6627484,6810448
31000,Nebraska,,Addenda:,,,,,
31000,Nebraska,87,Natural resources and mining,581398,572251,529737,590158,675217
31000,Nebraska,88,Trade,4657657,4840143,4967768,5097256,5307632
31000,Nebraska,89,Transportation and utilities,2762616,2968812,3165430,3309533,3545113
31000,Nebraska,90,Private goods-producing industries 2/,7214765,7378599,7505655,7821713,8357227
31000,Nebraska,91,Private services-providing industries 3/,22485768,23724539,24950543,26223725,27773076
32000,Nevada,1,All industry total,49971083,55558533,61302924,65874828,69827600
32000,Nevada,2,  Private industries,41401516,46231279,51339899,55162588,58309270
32000,Nevada,3,"    Agriculture, forestry, fishing, and hunting",71165,78299,85236,86076,99383
32000,Nevada,4,      Farms,58811,63723,71698,69705,82224
32000,Nevada,5,"      Forestry, fishing, and related activities",12353,14576,13538,16371,17159
32000,Nevada,6,"    Mining, quarrying, and oil and gas extraction",679131,762050,803229,951829,1065141
32000,Nevada,7,      Oil and gas extraction,906,1461,1928,1733,1626
32000,Nevada,8,      Mining (except oil and gas),630525,697387,736545,872514,970534
32000,Nevada,9,      Support activities for mining,47700,63202,64757,77582,92981
32000,Nevada,10,    Utilities,505378,554438,490869,527366,524130
32000,Nevada,11,    Construction,5258787,6283804,7499291,8264239,8535647
32000,Nevada,12,    Manufacturing,2351480,2527417,2734993,2926406,3097117
32000,Nevada,13,      Durable goods manufacturing,1729293,1863726,2011252,2145320,2288439
32000,Nevada,14,        Wood product manufacturing,81469,89569,99455,91181,81282
32000,Nevada,15,        Nonmetallic mineral product manufacturing,241127,266002,308501,343437,344980
32000,Nevada,16,        Primary metal manufacturing,54453,62428,75923,87054,91957
32000,Nevada,17,        Fabricated metal product manufacturing,214151,236090,253797,292360,321207
32000,Nevada,18,        Machinery manufacturing,79482,82826,89912,92304,99593
32000,Nevada,19,        Computer and electronic product manufacturing,217750,214300,192213,204141,216140
32000,Nevada,20,"        Electrical equipment, appliance, and component manufacturing",50096,51343,56752,56128,59885
32000,Nevada,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
32000,Nevada,22,        Other transportation equipment manufacturing,(D),(D),(D),(D),(D)
32000,Nevada,23,        Furniture and related product manufacturing,116404,134749,154732,155644,134967
32000,Nevada,24,        Miscellaneous manufacturing,588427,631217,673846,721392,828455
32000,Nevada,25,      Nondurable goods manufacturing,622186,663692,723741,781086,808678
32000,Nevada,26,        Food and beverage and tobacco products manufacturing,170366,176259,192096,206817,222652
32000,Nevada,27,        Textile mills and textile product mills,(D),(D),(D),(D),(D)
32000,Nevada,28,"        Apparel, leather, and allied product manufacturing",(D),(D),(D),(D),(D)
32000,Nevada,29,        Paper manufacturing,31415,30587,32903,37982,39888
32000,Nevada,30,        Printing and related support activities,159597,163084,175143,184007,191719
32000,Nevada,31,        Petroleum and coal products manufacturing,9001,24031,26285,31367,18594
32000,Nevada,32,        Chemical manufacturing,72671,76110,85424,88426,93393
32000,Nevada,33,        Plastics and rubber products manufacturing,150192,163699,180555,197423,206947
32000,Nevada,34,    Wholesale trade,1956889,2128118,2368468,2545343,2686234
32000,Nevada,35,    Retail trade,3851001,4155157,4493019,4727610,4830360
32000,Nevada,36,    Transportation and warehousing,1655623,1907907,2070960,2256869,2482500
32000,Nevada,37,      Air transportation,229302,244353,259679,272826,331577
32000,Nevada,38,      Rail transportation,67009,75223,84450,79686,73356
32000,Nevada,39,      Water transportation,(D),(D),(D),(D),(D)
32000,Nevada,40,      Truck transportation,289722,326477,374156,413350,435049
32000,Nevada,41,      Transit and ground passenger transportation,517685,631720,658286,724869,745014
32000,Nevada,42,      Pipeline transportation,(D),(D),(D),(D),(D)
32000,Nevada,43,      Other transportation and support activities,335908,378603,406699,437521,512670
32000,Nevada,44,      Warehousing and storage,212156,248351,285098,325921,381886
32000,Nevada,45,    Information,948340,920864,1044309,980371,1043116
32000,Nevada,46,      Publishing industries (except Internet),205377,204856,225779,243067,256576
32000,Nevada,47,      Motion picture and sound recording industries,53391,67768,67713,82324,98504
32000,Nevada,48,      Broadcasting (except Internet) and telecommunications,623089,586907,682767,574327,617077
32000,Nevada,49,"      Data processing, hosting, and other information services",66482,61334,68049,80654,70959
32000,Nevada,50,"    Finance, insurance, real estate, rental, and leasing",3138800,3372614,3789130,3932415,3919790
32000,Nevada,51,      Finance and insurance,2274856,2372770,2646549,2662360,2586570
32000,Nevada,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1199015,1340264,1539564,1537820,1426782
32000,Nevada,53,"        Securities, commodity contracts, and other financial investments and related activities",280313,260497,273241,277032,307189
32000,Nevada,54,        Insurance carriers and related activities,791278,766932,826465,840568,851174
32000,Nevada,55,"        Funds, trusts, and other financial vehicles",4250,5077,7279,6940,1425
32000,Nevada,56,      Real estate and rental and leasing,863944,999844,1142581,1270055,1333221
32000,Nevada,57,        Real estate,588880,706643,828301,928028,955302
32000,Nevada,58,        Rental and leasing services and lessors of nonfinancial intangible assets,275064,293200,314280,342026,377918
32000,Nevada,59,    Professional and business services,6175363,7350222,8438350,9159305,10006361
32000,Nevada,60,"      Professional, scientific, and technical services",2904153,3276992,3661648,4078671,4234672
32000,Nevada,61,        Legal services,611140,797572,894249,983616,990559
32000,Nevada,62,        Computer systems design and related services,239757,288129,321449,364539,439009
32000,Nevada,63,"        Miscellaneous professional, scientific, and technical services",2053256,2191291,2445950,2730516,2805104
32000,Nevada,64,      Management of companies and enterprises,1194082,1745820,2130769,2173800,2870275
32000,Nevada,65,      Administrative and support and waste management and remediation services,2077128,2327409,2645933,2906834,2901414
32000,Nevada,66,        Administrative and support services,1939805,2185703,2470510,2715408,2705838
32000,Nevada,67,        Waste management and remediation services,137324,141706,175424,191426,195576
32000,Nevada,68,"    Educational services, health care, and social assistance",3745795,4132094,4488700,4811121,5234033
32000,Nevada,69,      Educational services,170591,202755,244629,268991,318648
32000,Nevada,70,      Health care and social assistance,3575204,3929339,4244070,4542130,4915385
32000,Nevada,71,        Ambulatory health care services,2077073,2258828,2422969,2587923,2775814
32000,Nevada,72,        Hospitals,982615,1104952,1203767,1304787,1437672
32000,Nevada,73,        Nursing and residential care facilities,270349,288700,298673,309150,331097
32000,Nevada,74,        Social assistance,245167,276860,318661,340271,370801
32000,Nevada,75,"    Arts, entertainment, recreation, accommodation, and food services",9980586,10844630,11730968,12558395,13249484
32000,Nevada,76,"      Arts, entertainment, and recreation",910575,965359,1011413,1083856,1138928
32000,Nevada,77,"        Performing arts, spectator sports, museums, and related activities",275591,309690,332685,362549,388986
32000,Nevada,78,"        Amusement, gambling, and recreation industries",634984,655669,678727,721307,749943
32000,Nevada,79,      Accommodation and food services,9070011,9879270,10719555,11474539,12110556
32000,Nevada,80,        Accommodation,7606510,8196841,8872584,9438454,9900900
32000,Nevada,81,        Food services and drinking places,1463501,1682429,1846971,2036086,2209656
32000,Nevada,82,    Other services (except government and government enterprises),1083178,1213664,1302378,1435243,1535973
32000,Nevada,83,  Government and government enterprises,8569567,9327254,9963025,10712240,11518329
32000,Nevada,84,    Federal civilian,1161309,1273364,1312871,1391070,1428986
32000,Nevada,85,    Military,682617,731151,789058,817763,881491
32000,Nevada,86,    State and local,6725641,7322739,7861096,8503407,9207852
32000,Nevada,,Addenda:,,,,,
32000,Nevada,87,Natural resources and mining,750295,840350,888465,1037905,1164524
32000,Nevada,88,Trade,5807890,6283276,6861487,7272953,7516594
32000,Nevada,89,Transportation and utilities,2161002,2462345,2561829,2784235,3006631
32000,Nevada,90,Private goods-producing industries 2/,8360562,9651571,11122749,12228550,12797288
32000,Nevada,91,Private services-providing industries 3/,33040954,36579708,40217150,42934037,45511982
33000,New Hampshire,1,All industry total,28658641,30504820,31938512,33656652,34975190
33000,New Hampshire,2,  Private industries,24305017,25919181,27150005,28636861,29688635
33000,New Hampshire,3,"    Agriculture, forestry, fishing, and hunting",67592,70428,61918,71380,78702
33000,New Hampshire,4,      Farms,39519,38348,30910,33983,39971
33000,New Hampshire,5,"      Forestry, fishing, and related activities",28074,32080,31008,37396,38731
33000,New Hampshire,6,"    Mining, quarrying, and oil and gas extraction",25951,30444,33534,35926,41797
33000,New Hampshire,7,      Oil and gas extraction,0,0,0,0,0
33000,New Hampshire,8,      Mining (except oil and gas),(D),(D),(D),(D),(D)
33000,New Hampshire,9,      Support activities for mining,(D),(D),(D),(D),(D)
33000,New Hampshire,10,    Utilities,245352,276881,259315,263053,268508
33000,New Hampshire,11,    Construction,1495629,1573261,1629006,1672141,1615738
33000,New Hampshire,12,    Manufacturing,4798427,5029232,5166311,5363263,5581885
33000,New Hampshire,13,      Durable goods manufacturing,3726055,3974263,4120048,4296597,4505970
33000,New Hampshire,14,        Wood product manufacturing,127761,130532,140030,136217,123985
33000,New Hampshire,15,        Nonmetallic mineral product manufacturing,135693,147103,157063,158321,159254
33000,New Hampshire,16,        Primary metal manufacturing,150513,157552,176390,176807,179251
33000,New Hampshire,17,        Fabricated metal product manufacturing,546534,579465,612572,628452,659323
33000,New Hampshire,18,        Machinery manufacturing,443368,465915,500121,592160,633957
33000,New Hampshire,19,        Computer and electronic product manufacturing,1529970,1661269,1672976,1731452,1809986
33000,New Hampshire,20,"        Electrical equipment, appliance, and component manufacturing",278422,297076,302792,333066,381407
33000,New Hampshire,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),52215,33410,28546
33000,New Hampshire,22,        Other transportation equipment manufacturing,(D),(D),101123,108676,117784
33000,New Hampshire,23,        Furniture and related product manufacturing,55390,56011,55564,57422,59896
33000,New Hampshire,24,        Miscellaneous manufacturing,312903,323577,349202,340613,352581
33000,New Hampshire,25,      Nondurable goods manufacturing,1072371,1054969,1046262,1066666,1075915
33000,New Hampshire,26,        Food and beverage and tobacco products manufacturing,171369,158154,158828,167989,178755
33000,New Hampshire,27,        Textile mills and textile product mills,87751,90033,86888,87528,95768
33000,New Hampshire,28,"        Apparel, leather, and allied product manufacturing",46706,42191,41876,37807,34893
33000,New Hampshire,29,        Paper manufacturing,182283,171023,163040,141434,125483
33000,New Hampshire,30,        Printing and related support activities,175126,174563,173422,166434,168148
33000,New Hampshire,31,        Petroleum and coal products manufacturing,16991,14364,15829,19114,19072
33000,New Hampshire,32,        Chemical manufacturing,134946,125683,127802,135130,145823
33000,New Hampshire,33,        Plastics and rubber products manufacturing,257199,278958,278576,311228,307971
33000,New Hampshire,34,    Wholesale trade,1864720,1977348,2098436,2199592,2316955
33000,New Hampshire,35,    Retail trade,2939114,3017911,3103794,3147520,3152382
33000,New Hampshire,36,    Transportation and warehousing,511923,542454,556647,569352,581105
33000,New Hampshire,37,      Air transportation,43719,44405,40683,41911,41444
33000,New Hampshire,38,      Rail transportation,9890,9516,9479,9536,9356
33000,New Hampshire,39,      Water transportation,381,(D),(D),(D),(D)
33000,New Hampshire,40,      Truck transportation,169906,174935,181671,186276,178308
33000,New Hampshire,41,      Transit and ground passenger transportation,63864,67353,70015,77948,79877
33000,New Hampshire,42,      Pipeline transportation,3657,(D),(D),(D),(D)
33000,New Hampshire,43,      Other transportation and support activities,128524,145136,151037,155277,168945
33000,New Hampshire,44,      Warehousing and storage,91982,96065,102599,97253,101610
33000,New Hampshire,45,    Information,861943,928317,981924,982009,1043780
33000,New Hampshire,46,      Publishing industries (except Internet),506777,548344,575877,566753,621459
33000,New Hampshire,47,      Motion picture and sound recording industries,23753,20692,22128,23066,25233
33000,New Hampshire,48,      Broadcasting (except Internet) and telecommunications,259317,278446,292198,305370,323214
33000,New Hampshire,49,"      Data processing, hosting, and other information services",72096,80836,91720,86820,73874
33000,New Hampshire,50,"    Finance, insurance, real estate, rental, and leasing",2292619,2437132,2672226,2780134,2873181
33000,New Hampshire,51,      Finance and insurance,1951837,2067773,2273926,2402231,2515750
33000,New Hampshire,52,"        Monetary Authorities- central bank, credit intermediation, and related services",547608,534018,545155,565892,554122
33000,New Hampshire,53,"        Securities, commodity contracts, and other financial investments and related activities",429704,551229,661808,706101,799979
33000,New Hampshire,54,        Insurance carriers and related activities,972296,981373,1065189,1127895,1159253
33000,New Hampshire,55,"        Funds, trusts, and other financial vehicles",2230,1154,1774,2344,2396
33000,New Hampshire,56,      Real estate and rental and leasing,340782,369359,398300,377903,357431
33000,New Hampshire,57,        Real estate,246960,269609,287143,264836,241567
33000,New Hampshire,58,        Rental and leasing services and lessors of nonfinancial intangible assets,93821,99749,111157,113067,115864
33000,New Hampshire,59,    Professional and business services,3156934,3579518,3894589,4476858,4639386
33000,New Hampshire,60,"      Professional, scientific, and technical services",1685300,1813225,2100779,2365623,2435838
33000,New Hampshire,61,        Legal services,325786,329103,342412,359617,357823
33000,New Hampshire,62,        Computer systems design and related services,421206,462323,543855,621026,659008
33000,New Hampshire,63,"        Miscellaneous professional, scientific, and technical services",938308,1021799,1214512,1384980,1419007
33000,New Hampshire,64,      Management of companies and enterprises,582194,795983,831698,1051732,984476
33000,New Hampshire,65,      Administrative and support and waste management and remediation services,889439,970310,962112,1059503,1219071
33000,New Hampshire,66,        Administrative and support services,808166,879032,870626,957834,1115804
33000,New Hampshire,67,        Waste management and remediation services,81273,91278,91486,101669,103268
33000,New Hampshire,68,"    Educational services, health care, and social assistance",3965070,4241293,4477233,4773523,5098002
33000,New Hampshire,69,      Educational services,792085,849636,867755,907968,961760
33000,New Hampshire,70,      Health care and social assistance,3172985,3391657,3609478,3865556,4136242
33000,New Hampshire,71,        Ambulatory health care services,1446463,1569219,1668081,1753094,1886362
33000,New Hampshire,72,        Hospitals,1079335,1156546,1241763,1370028,1471772
33000,New Hampshire,73,        Nursing and residential care facilities,364141,391892,416869,450643,474801
33000,New Hampshire,74,        Social assistance,283046,273999,282765,291790,303307
33000,New Hampshire,75,"    Arts, entertainment, recreation, accommodation, and food services",1238122,1334716,1331037,1377107,1432225
33000,New Hampshire,76,"      Arts, entertainment, and recreation",260414,287621,274883,290255,306745
33000,New Hampshire,77,"        Performing arts, spectator sports, museums, and related activities",80059,94091,83783,90826,103219
33000,New Hampshire,78,"        Amusement, gambling, and recreation industries",180355,193531,191100,199428,203526
33000,New Hampshire,79,      Accommodation and food services,977708,1047095,1056154,1086852,1125480
33000,New Hampshire,80,        Accommodation,233449,254034,241675,241463,257573
33000,New Hampshire,81,        Food services and drinking places,744259,793060,814479,845389,867907
33000,New Hampshire,82,    Other services (except government and government enterprises),841622,880245,884036,925003,964991
33000,New Hampshire,83,  Government and government enterprises,4353624,4585639,4788507,5019791,5286554
33000,New Hampshire,84,    Federal civilian,571769,632174,656436,682098,725400
33000,New Hampshire,85,    Military,124412,127326,139802,130965,132440
33000,New Hampshire,86,    State and local,3657443,3826139,3992269,4206728,4428714
33000,New Hampshire,,Addenda:,,,,,
33000,New Hampshire,87,Natural resources and mining,93544,100872,95452,107306,120499
33000,New Hampshire,88,Trade,4803834,4995260,5202230,5347112,5469336
33000,New Hampshire,89,Transportation and utilities,757275,819335,815962,832405,849613
33000,New Hampshire,90,Private goods-producing industries 2/,6387599,6703365,6890768,7142711,7318121
33000,New Hampshire,91,Private services-providing industries 3/,17917418,19215816,20259237,21494151,22370514
34000,New Jersey,1,All industry total,226677902,237220187,247666173,258040855,268815008
34000,New Jersey,2,  Private industries,186477009,194494228,203039858,212239849,220907155
34000,New Jersey,3,"    Agriculture, forestry, fishing, and hunting",294380,304754,260362,305812,357658
34000,New Jersey,4,      Farms,234812,234793,194478,224440,271733
34000,New Jersey,5,"      Forestry, fishing, and related activities",59568,69960,65883,81372,85925
34000,New Jersey,6,"    Mining, quarrying, and oil and gas extraction",98552,109923,119019,119583,118459
34000,New Jersey,7,      Oil and gas extraction,1160,3226,6890,2985,(D)
34000,New Jersey,8,      Mining (except oil and gas),92298,101352,104581,110277,107555
34000,New Jersey,9,      Support activities for mining,5094,5345,7549,6322,(D)
34000,New Jersey,10,    Utilities,1581381,1646465,1610374,1695110,1629730
34000,New Jersey,11,    Construction,10059288,10643248,10999536,11729500,12145253
34000,New Jersey,12,    Manufacturing,24842691,25286287,25816454,26374160,26439998
34000,New Jersey,13,      Durable goods manufacturing,10200259,10362492,10382778,10700859,10828959
34000,New Jersey,14,        Wood product manufacturing,219390,239506,240179,222481,209696
34000,New Jersey,15,        Nonmetallic mineral product manufacturing,860448,871389,904385,884990,894886
34000,New Jersey,16,        Primary metal manufacturing,555997,598005,525698,508822,455547
34000,New Jersey,17,        Fabricated metal product manufacturing,1477981,1503873,1561215,1610329,1649750
34000,New Jersey,18,        Machinery manufacturing,1238027,1228761,1223700,1261262,1287251
34000,New Jersey,19,        Computer and electronic product manufacturing,2606348,2634858,2702673,2877871,2932132
34000,New Jersey,20,"        Electrical equipment, appliance, and component manufacturing",539923,555591,571502,589899,633182
34000,New Jersey,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
34000,New Jersey,22,        Other transportation equipment manufacturing,(D),(D),(D),(D),(D)
34000,New Jersey,23,        Furniture and related product manufacturing,378150,388883,385662,406207,405075
34000,New Jersey,24,        Miscellaneous manufacturing,1730276,1815070,1788907,1855229,1901212
34000,New Jersey,25,      Nondurable goods manufacturing,14642433,14923794,15433676,15673301,15611039
34000,New Jersey,26,        Food and beverage and tobacco products manufacturing,1972136,2002698,1960797,1922685,2029614
34000,New Jersey,27,        Textile mills and textile product mills,471796,456665,428310,410247,377099
34000,New Jersey,28,"        Apparel, leather, and allied product manufacturing",448741,459945,441397,449340,460364
34000,New Jersey,29,        Paper manufacturing,1115490,1076943,1053908,1039536,1122777
34000,New Jersey,30,        Printing and related support activities,1380173,1384038,1422699,1430264,1442032
34000,New Jersey,31,        Petroleum and coal products manufacturing,497698,404181,481456,558329,514028
34000,New Jersey,32,        Chemical manufacturing,7635377,8020688,8494788,8749691,8599001
34000,New Jersey,33,        Plastics and rubber products manufacturing,1121022,1118636,1150320,1113207,1066125
34000,New Jersey,34,    Wholesale trade,17333994,17565019,18096143,18594061,19643572
34000,New Jersey,35,    Retail trade,16001836,16058331,16486292,16697526,17095696
34000,New Jersey,36,    Transportation and warehousing,8015291,8547599,8934079,9038236,9554173
34000,New Jersey,37,      Air transportation,1177927,1272163,1257624,1321785,1434253
34000,New Jersey,38,      Rail transportation,162429,160455,162794,(D),178983
34000,New Jersey,39,      Water transportation,179304,179746,255352,169902,175303
34000,New Jersey,40,      Truck transportation,2239136,2325405,2351472,2409112,2390272
34000,New Jersey,41,      Transit and ground passenger transportation,768809,810410,835283,864183,901695
34000,New Jersey,42,      Pipeline transportation,27204,27286,28347,27805,28818
34000,New Jersey,43,      Other transportation and support activities,2317159,2511336,2711366,(D),2987327
34000,New Jersey,44,      Warehousing and storage,1143323,1260798,1331840,1291877,1457521
34000,New Jersey,45,    Information,8750504,8897803,8760350,9151636,9460998
34000,New Jersey,46,      Publishing industries (except Internet),2507544,2649924,2708122,2739800,2911120
34000,New Jersey,47,      Motion picture and sound recording industries,271823,316209,320275,335154,354435
34000,New Jersey,48,      Broadcasting (except Internet) and telecommunications,4554863,4468554,4242333,4416818,4706552
34000,New Jersey,49,"      Data processing, hosting, and other information services",1416274,1463115,1489620,1659863,1488891
34000,New Jersey,50,"    Finance, insurance, real estate, rental, and leasing",22352471,23847339,25678272,27215996,28235030
34000,New Jersey,51,      Finance and insurance,19396537,20534105,22297433,23580316,24452970
34000,New Jersey,52,"        Monetary Authorities- central bank, credit intermediation, and related services",5359848,5570057,6064781,6384289,6095095
34000,New Jersey,53,"        Securities, commodity contracts, and other financial investments and related activities",6956810,7502020,8593926,9183366,10047245
34000,New Jersey,54,        Insurance carriers and related activities,6937968,7347122,7547539,7937572,8272177
34000,New Jersey,55,"        Funds, trusts, and other financial vehicles",141910,114906,91187,75089,38454
34000,New Jersey,56,      Real estate and rental and leasing,2955935,3313234,3380839,3635680,3782060
34000,New Jersey,57,        Real estate,1999335,2339852,2274472,2472450,2523937
34000,New Jersey,58,        Rental and leasing services and lessors of nonfinancial intangible assets,956600,973383,1106367,1163230,1258123
34000,New Jersey,59,    Professional and business services,38017650,40166411,43126330,46151161,49308207
34000,New Jersey,60,"      Professional, scientific, and technical services",21221672,22434581,24081576,25621421,27890349
34000,New Jersey,61,        Legal services,3125327,3278072,3470919,3646386,3845019
34000,New Jersey,62,        Computer systems design and related services,4932402,4877099,5230998,5902918,6715454
34000,New Jersey,63,"        Miscellaneous professional, scientific, and technical services",13163942,14279411,15379659,16072117,17329876
