SAINC7N Wages and Salaries by NAICS Industry 1/,,,,,,,
(Thousands of dollars) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013
48000,Texas,1101,        Real estate,5535684,5974836,6503923,6989110
48000,Texas,1102,        Rental and leasing services,2336946,2630618,2993205,3167037
48000,Texas,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),193862,209232,216090,207707
48000,Texas,1200,"      Professional, scientific, and technical services",43893686,47099436,51377428,54716491
48000,Texas,1300,      Management of companies and enterprises,7936953,8922161,10289593,10665985
48000,Texas,1400,      Administrative and support and waste management and remediation services,22815676,24930954,27125063,28341218
48000,Texas,1401,        Administrative and support services,21446086,23468700,25470984,26689794
48000,Texas,1402,        Waste management and remediation services,1369590,1462254,1654079,1651424
48000,Texas,1500,      Educational services,5509965,5865493,6113172,6446332
48000,Texas,1600,      Health care and social assistance,48914950,51089157,53474589,55113347
48000,Texas,1601,        Ambulatory health care services,26347727,27670851,29201335,29907521
48000,Texas,1602,        Hospitals,15034855,15692642,16192059,16743963
48000,Texas,1603,        Nursing and residential care facilities,4451691,4627672,4762254,4898413
48000,Texas,1604,        Social assistance,3080677,3097992,3318941,3563450
48000,Texas,1700,"      Arts, entertainment, and recreation",3527071,3612258,3829370,3909652
48000,Texas,1701,"        Performing arts, spectator sports, and related industries",1570149,1595276,1686032,1660459
48000,Texas,1702,"        Museums, historical sites, and similar institutions",237223,239183,255305,266296
48000,Texas,1703,"        Amusement, gambling, and recreation industries",1719699,1777799,1888033,1982897
48000,Texas,1800,      Accommodation and food services,16511868,17701670,19202196,20448557
48000,Texas,1801,        Accommodation,2744501,2973848,3172857,3268762
48000,Texas,1802,        Food services and drinking places,13767367,14727822,16029339,17179795
48000,Texas,1900,      Other services (except government and government enterprises),15143429,15952101,17073442,17968046
48000,Texas,1901,        Repair and maintenance,4131262,4611149,4989417,5288403
48000,Texas,1902,        Personal and laundry services,2607665,2725353,2917222,3093123
48000,Texas,1903,"        Religious, grantmaking, civic, professional, and similar organizations",7158486,7266177,7726720,8033472
48000,Texas,1904,        Private households,1246016,1349422,1440083,1553048
48000,Texas,2000,    Government and government enterprises,89278003,89787246,89715577,91242948
48000,Texas,2001,      Federal civilian,13890622,14177816,14132718,13907300
48000,Texas,2002,      Military,9137361,9254595,9323837,8912183
48000,Texas,2010,      State and local,66250020,66354835,66259022,68423465
48000,Texas,2011,        State government,16407102,16672415,16959762,17612714
48000,Texas,2012,        Local government,49842918,49682420,49299260,50810751
49000,Utah,50,Wages and salaries by place of work (thousands of dollars),49604354,51946746,55084989,57349385
49000,Utah,81,  Farm wages and salaries,147206,147796,170802,190541
49000,Utah,82,  Nonfarm wages and salaries,49457148,51798950,54914187,57158844
49000,Utah,90,    Private nonfarm wages and salaries,40106480,42189955,45214948,47347777
49000,Utah,100,"      Forestry, fishing, and related activities",36580,37842,39513,43768
49000,Utah,101,        Forestry and logging,1476,1616,1640,(D)
49000,Utah,102,"        Fishing, hunting and trapping",7685,7988,8766,(D)
49000,Utah,103,        Support activities for agriculture and forestry,27419,28238,29107,31358
49000,Utah,200,"      Mining, quarrying, and oil and gas extraction",734947,857348,961976,946740
49000,Utah,201,        Oil and gas extraction,132646,153354,183410,190807
49000,Utah,202,        Mining (except oil and gas),322401,349727,348392,333863
49000,Utah,203,        Support activities for mining,279900,354267,430174,422070
49000,Utah,300,      Utilities,353867,353219,348667,347779
49000,Utah,400,      Construction,2884799,2932971,3197422,3340206
49000,Utah,401,        Construction of buildings,580400,563522,646173,702817
49000,Utah,402,        Heavy and civil engineering construction,554603,574930,564833,542080
49000,Utah,403,        Specialty trade contractors,1749796,1794519,1986416,2095309
49000,Utah,500,      Manufacturing,5621438,5841459,6109562,6282758
49000,Utah,510,        Durable goods manufacturing,3920355,4110562,4293706,4384465
49000,Utah,511,          Wood product manufacturing,(D),(D),56047,63438
49000,Utah,512,          Nonmetallic mineral product manufacturing,216879,226089,241060,248129
49000,Utah,513,          Primary metal manufacturing,234006,267249,291876,293054
49000,Utah,514,          Fabricated metal product manufacturing,510091,527368,586347,604501
49000,Utah,515,          Machinery manufacturing,290492,306316,307939,310269
49000,Utah,516,          Computer and electronic product manufacturing,944123,1022013,1056086,1042442
49000,Utah,517,"          Electrical equipment, appliance, and component manufacturing",76103,84555,96142,106101
49000,Utah,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),254849,263339
49000,Utah,519,          Other transportation equipment manufacturing,540531,484557,468205,468089
49000,Utah,521,          Furniture and related product manufacturing,169806,173892,173782,181850
49000,Utah,522,          Miscellaneous manufacturing,669514,722992,761373,803253
49000,Utah,530,        Nondurable goods manufacturing,1701083,1730897,1815856,1898293
49000,Utah,531,          Food manufacturing,560537,589835,602002,615329
49000,Utah,532,          Beverage and tobacco product manufacturing,29365,30686,33146,31947
49000,Utah,533,          Textile mills,11241,12601,13886,12181
49000,Utah,534,          Textile product mills,24071,23503,26218,28423
49000,Utah,535,          Apparel manufacturing,11416,11289,13091,12635
49000,Utah,536,          Leather and allied product manufacturing,3868,3899,4338,4698
49000,Utah,537,          Paper manufacturing,135219,140631,145063,149005
49000,Utah,538,          Printing and related support activities,207402,204975,195421,195927
49000,Utah,539,          Petroleum and coal products manufacturing,110836,120389,136365,148669
49000,Utah,541,          Chemical manufacturing,447052,423075,462163,494945
49000,Utah,542,          Plastics and rubber products manufacturing,160076,170014,184163,204534
49000,Utah,600,      Wholesale trade,2463259,2714842,2884583,3023612
49000,Utah,700,      Retail trade,3731460,3807207,4115081,4284676
49000,Utah,701,        Motor vehicle and parts dealers,620068,668187,725659,791686
49000,Utah,702,        Furniture and home furnishings stores,133954,134836,143021,152620
49000,Utah,703,        Electronics and appliance stores,199097,213026,223303,211814
49000,Utah,704,        Building material and garden equipment and supplies dealers,338254,334063,359536,370602
49000,Utah,705,        Food and beverage stores,522748,489461,505420,510563
49000,Utah,706,        Health and personal care stores,206780,177557,191810,211383
49000,Utah,707,        Gasoline stations,159278,162943,182582,186859
49000,Utah,708,        Clothing and clothing accessories stores,180960,182051,203040,214631
49000,Utah,709,"        Sporting goods, hobby, musical instrument, and book stores",139169,140092,148448,157290
49000,Utah,711,        General merchandise stores,644220,671298,697229,692782
49000,Utah,712,        Miscellaneous store retailers,212080,156489,166260,175316
49000,Utah,713,        Nonstore retailers,374852,477204,568773,609130
49000,Utah,800,      Transportation and warehousing,1883472,1993896,2103870,2191473
49000,Utah,801,        Air transportation,359256,399579,393107,413550
49000,Utah,802,        Rail transportation,127391,133235,(D),(D)
49000,Utah,803,        Water transportation,(D),(D),(D),(D)
49000,Utah,804,        Truck transportation,738946,791190,865374,889145
49000,Utah,805,        Transit and ground passenger transportation,38087,40333,36812,41618
49000,Utah,806,        Pipeline transportation,28302,29628,29286,28729
49000,Utah,807,        Scenic and sightseeing transportation,(D),(D),961,1060
49000,Utah,808,        Support activities for transportation,131010,131068,141453,158695
49000,Utah,809,        Couriers and messengers,182071,188773,196091,209417
49000,Utah,811,        Warehousing and storage,277167,279129,293760,311026
49000,Utah,900,      Information,1510370,1648796,1832308,1923658
49000,Utah,901,        Publishing industries (except Internet),572338,601446,742977,795388
49000,Utah,902,        Motion picture and sound recording industries,77091,75421,83020,103004
49000,Utah,903,        Broadcasting (except Internet),107630,110045,115378,119515
49000,Utah,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
49000,Utah,905,        Telecommunications,261748,273742,322516,347896
49000,Utah,906,"        Data processing, hosting, and related services",359460,419316,342164,320126
49000,Utah,907,        Other information services 2/,132103,168826,226253,237729
49000,Utah,1000,      Finance and insurance,2992843,3172868,3475249,3659126
49000,Utah,1001,        Monetary Authorities-central bank,8585,8569,8934,9694
49000,Utah,1002,        Credit intermediation and related activities,1575849,1612321,1783875,1884633
49000,Utah,1003,"        Securities, commodity contracts, and other financial investments and related activities",519973,587599,648233,695217
49000,Utah,1004,        Insurance carriers and related activities,887515,963089,1032944,1064065
49000,Utah,1005,"        Funds, trusts, and other financial vehicles",921,1290,1263,5517
49000,Utah,1100,      Real estate and rental and leasing,611194,658884,690814,733598
49000,Utah,1101,        Real estate,432049,470611,488950,521100
49000,Utah,1102,        Rental and leasing services,169747,178560,192584,201935
49000,Utah,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),9398,9713,9280,10563
49000,Utah,1200,"      Professional, scientific, and technical services",4004877,4316910,4650291,5016061
49000,Utah,1300,      Management of companies and enterprises,1347849,1320224,1489499,1486637
49000,Utah,1400,      Administrative and support and waste management and remediation services,1989619,2176806,2328369,2520570
49000,Utah,1401,        Administrative and support services,1788353,1968136,2115288,2313553
49000,Utah,1402,        Waste management and remediation services,201266,208670,213081,207017
49000,Utah,1500,      Educational services,1081790,1143630,1187529,1244295
49000,Utah,1600,      Health care and social assistance,4595702,4774097,4992193,5277392
49000,Utah,1601,        Ambulatory health care services,2227346,2335976,2484225,2648840
49000,Utah,1602,        Hospitals,1491172,1546225,1602769,1671587
49000,Utah,1603,        Nursing and residential care facilities,541324,558713,570222,590618
49000,Utah,1604,        Social assistance,335860,333183,334977,366347
49000,Utah,1700,"      Arts, entertainment, and recreation",444269,454340,483769,521703
49000,Utah,1701,"        Performing arts, spectator sports, and related industries",177397,168892,186802,204519
49000,Utah,1702,"        Museums, historical sites, and similar institutions",18995,19426,21348,23078
49000,Utah,1703,"        Amusement, gambling, and recreation industries",247877,266022,275619,294106
49000,Utah,1800,      Accommodation and food services,1544380,1630265,1759161,1856422
49000,Utah,1801,        Accommodation,419248,442962,459575,484639
49000,Utah,1802,        Food services and drinking places,1125132,1187303,1299586,1371783
49000,Utah,1900,      Other services (except government and government enterprises),2273765,2354351,2565092,2647303
49000,Utah,1901,        Repair and maintenance,442660,457495,505005,567730
49000,Utah,1902,        Personal and laundry services,237850,250090,268365,282096
49000,Utah,1903,"        Religious, grantmaking, civic, professional, and similar organizations",1542572,1591833,1720664,1721102
49000,Utah,1904,        Private households,50683,54933,71058,76375
49000,Utah,2000,    Government and government enterprises,9350668,9608995,9699239,9811067
49000,Utah,2001,      Federal civilian,2225000,2300124,2257303,2178964
49000,Utah,2002,      Military,596491,562258,537880,530706
49000,Utah,2010,      State and local,6529177,6746613,6904056,7101397
49000,Utah,2011,        State government,2780833,2883814,3014102,3094062
49000,Utah,2012,        Local government,3748344,3862799,3889954,4007335
50000,Vermont,50,Wages and salaries by place of work (thousands of dollars),12021119,12366148,12791254,13198847
50000,Vermont,81,  Farm wages and salaries,57448,49952,78967,80500
50000,Vermont,82,  Nonfarm wages and salaries,11963671,12316196,12712287,13118347
50000,Vermont,90,    Private nonfarm wages and salaries,9563168,9895305,10258914,10588090
50000,Vermont,100,"      Forestry, fishing, and related activities",25743,26349,24953,26160
50000,Vermont,101,        Forestry and logging,(D),(D),(D),(D)
50000,Vermont,102,"        Fishing, hunting and trapping",(D),(D),(D),(D)
50000,Vermont,103,        Support activities for agriculture and forestry,20737,21478,19213,(D)
50000,Vermont,200,"      Mining, quarrying, and oil and gas extraction",33091,33125,34109,33828
50000,Vermont,201,        Oil and gas extraction,0,0,0,0
50000,Vermont,202,        Mining (except oil and gas),(D),(D),(D),(D)
50000,Vermont,203,        Support activities for mining,(D),(D),(D),(D)
50000,Vermont,300,      Utilities,166146,166927,174955,175530
50000,Vermont,400,      Construction,596663,625539,637393,657077
50000,Vermont,401,        Construction of buildings,152735,170423,176422,180085
50000,Vermont,402,        Heavy and civil engineering construction,95337,85824,86411,87863
50000,Vermont,403,        Specialty trade contractors,348591,369292,374560,389129
50000,Vermont,500,      Manufacturing,1637068,1664106,1734299,1735060
50000,Vermont,510,        Durable goods manufacturing,1249871,1261817,1279056,1254076
50000,Vermont,511,          Wood product manufacturing,62880,66576,67280,73918
50000,Vermont,512,          Nonmetallic mineral product manufacturing,74057,68303,71142,71354
50000,Vermont,513,          Primary metal manufacturing,(D),(D),(D),(D)
50000,Vermont,514,          Fabricated metal product manufacturing,126227,125627,126025,126412
50000,Vermont,515,          Machinery manufacturing,149721,158690,154980,151835
50000,Vermont,516,          Computer and electronic product manufacturing,517884,533243,529083,500063
50000,Vermont,517,"          Electrical equipment, appliance, and component manufacturing",64059,65297,77983,71674
50000,Vermont,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
50000,Vermont,519,          Other transportation equipment manufacturing,95080,106044,106917,111263
50000,Vermont,521,          Furniture and related product manufacturing,49328,49125,55170,55468
50000,Vermont,522,          Miscellaneous manufacturing,79896,56817,57787,57875
50000,Vermont,530,        Nondurable goods manufacturing,387197,402289,455243,480984
50000,Vermont,531,          Food manufacturing,164132,175424,212769,224685
50000,Vermont,532,          Beverage and tobacco product manufacturing,13466,13461,17271,18826
50000,Vermont,533,          Textile mills,2930,2750,2909,4610
50000,Vermont,534,          Textile product mills,1604,1711,1987,2123
50000,Vermont,535,          Apparel manufacturing,6849,7394,11315,9256
50000,Vermont,536,          Leather and allied product manufacturing,(D),(D),(D),(D)
50000,Vermont,537,          Paper manufacturing,63820,63208,38365,38813
50000,Vermont,538,          Printing and related support activities,47925,46140,47161,47761
50000,Vermont,539,          Petroleum and coal products manufacturing,(D),(D),(D),(D)
50000,Vermont,541,          Chemical manufacturing,34384,36421,63273,73808
50000,Vermont,542,          Plastics and rubber products manufacturing,47545,49859,54045,55320
50000,Vermont,600,      Wholesale trade,503144,526456,520436,523530
50000,Vermont,700,      Retail trade,993969,1023542,1008007,1043766
50000,Vermont,701,        Motor vehicle and parts dealers,178231,191794,197326,205193
50000,Vermont,702,        Furniture and home furnishings stores,27681,29007,30583,30202
50000,Vermont,703,        Electronics and appliance stores,29923,30837,30099,29523
50000,Vermont,704,        Building material and garden equipment and supplies dealers,106083,105924,110588,115881
50000,Vermont,705,        Food and beverage stores,199953,202908,199715,205038
50000,Vermont,706,        Health and personal care stores,68906,73409,71133,76471
50000,Vermont,707,        Gasoline stations,68073,67067,68552,70608
50000,Vermont,708,        Clothing and clothing accessories stores,48924,46975,47201,47616
50000,Vermont,709,"        Sporting goods, hobby, musical instrument, and book stores",38360,38723,39247,40435
50000,Vermont,711,        General merchandise stores,59217,62742,65018,66626
50000,Vermont,712,        Miscellaneous store retailers,50882,50072,49375,51385
50000,Vermont,713,        Nonstore retailers,117736,124084,99170,104788
50000,Vermont,800,      Transportation and warehousing,251804,267783,268521,265254
50000,Vermont,801,        Air transportation,5110,4320,3816,4129
50000,Vermont,802,        Rail transportation,11044,11997,13017,8095
50000,Vermont,803,        Water transportation,(D),(D),(D),(D)
50000,Vermont,804,        Truck transportation,103618,105026,106122,105165
50000,Vermont,805,        Transit and ground passenger transportation,34610,36276,35243,36990
50000,Vermont,806,        Pipeline transportation,(D),(D),(D),(D)
50000,Vermont,807,        Scenic and sightseeing transportation,2273,2530,2603,2749
50000,Vermont,808,        Support activities for transportation,22501,23990,23550,18144
50000,Vermont,809,        Couriers and messengers,41880,41937,42159,43720
50000,Vermont,811,        Warehousing and storage,24800,35951,36731,41033
50000,Vermont,900,      Information,241735,244319,228376,240627
50000,Vermont,901,        Publishing industries (except Internet),74350,77360,76792,85287
50000,Vermont,902,        Motion picture and sound recording industries,7369,7129,6807,5732
50000,Vermont,903,        Broadcasting (except Internet),25840,25993,26855,27627
50000,Vermont,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
50000,Vermont,905,        Telecommunications,97683,102660,92643,94632
50000,Vermont,906,"        Data processing, hosting, and related services",23329,17442,10825,12700
50000,Vermont,907,        Other information services 2/,13164,13735,14454,14649
50000,Vermont,1000,      Finance and insurance,579785,600150,613666,621512
50000,Vermont,1001,        Monetary Authorities-central bank,0,0,0,0
50000,Vermont,1002,        Credit intermediation and related activities,219535,224710,227915,229078
50000,Vermont,1003,"        Securities, commodity contracts, and other financial investments and related activities",100144,106275,108601,104084
50000,Vermont,1004,        Insurance carriers and related activities,259548,268443,276467,287774
50000,Vermont,1005,"        Funds, trusts, and other financial vehicles",558,722,683,576
50000,Vermont,1100,      Real estate and rental and leasing,100637,104073,110550,118577
50000,Vermont,1101,        Real estate,73431,76405,81867,89387
50000,Vermont,1102,        Rental and leasing services,26563,26926,28047,(D)
50000,Vermont,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),643,742,636,(D)
50000,Vermont,1200,"      Professional, scientific, and technical services",874354,889527,934899,975761
50000,Vermont,1300,      Management of companies and enterprises,70075,111043,152890,159620
50000,Vermont,1400,      Administrative and support and waste management and remediation services,252588,282775,324826,361756
50000,Vermont,1401,        Administrative and support services,214879,244213,286787,321215
50000,Vermont,1402,        Waste management and remediation services,37709,38562,38039,40541
50000,Vermont,1500,      Educational services,419511,432257,443921,461942
50000,Vermont,1600,      Health care and social assistance,1830446,1871665,1958824,2040983
50000,Vermont,1601,        Ambulatory health care services,703226,749282,788556,832476
50000,Vermont,1602,        Hospitals,709042,700497,737668,758581
50000,Vermont,1603,        Nursing and residential care facilities,201173,199477,201373,210146
50000,Vermont,1604,        Social assistance,217005,222409,231227,239780
50000,Vermont,1700,"      Arts, entertainment, and recreation",90812,92470,96516,103050
50000,Vermont,1701,"        Performing arts, spectator sports, and related industries",20694,20239,22108,26365
50000,Vermont,1702,"        Museums, historical sites, and similar institutions",11793,12422,12890,13117
50000,Vermont,1703,"        Amusement, gambling, and recreation industries",58325,59809,61518,63568
50000,Vermont,1800,      Accommodation and food services,567526,595510,623834,664576
50000,Vermont,1801,        Accommodation,264197,276847,284145,305594
50000,Vermont,1802,        Food services and drinking places,303329,318663,339689,358982
50000,Vermont,1900,      Other services (except government and government enterprises),328071,337689,367939,379481
50000,Vermont,1901,        Repair and maintenance,89190,95607,96947,100334
50000,Vermont,1902,        Personal and laundry services,49178,50970,53440,55537
50000,Vermont,1903,"        Religious, grantmaking, civic, professional, and similar organizations",158268,157569,168103,171069
50000,Vermont,1904,        Private households,31435,33543,49449,52541
50000,Vermont,2000,    Government and government enterprises,2400503,2420891,2453373,2530257
50000,Vermont,2001,      Federal civilian,416705,426871,433529,444658
50000,Vermont,2002,      Military,118759,110488,104975,103242
50000,Vermont,2010,      State and local,1865039,1883532,1914869,1982357
50000,Vermont,2011,        State government,779027,790094,802168,843026
50000,Vermont,2012,        Local government,1086012,1093438,1112701,1139331
51000,Virginia,50,Wages and salaries by place of work (thousands of dollars),196438818,202093437,208182170,210447707
51000,Virginia,81,  Farm wages and salaries,233550,203078,292918,294739
51000,Virginia,82,  Nonfarm wages and salaries,196205268,201890359,207889252,210152968
51000,Virginia,90,    Private nonfarm wages and salaries,148778352,154146891,159629190,161985160
51000,Virginia,100,"      Forestry, fishing, and related activities",155486,158190,167617,178565
51000,Virginia,101,        Forestry and logging,68688,67876,73974,79167
51000,Virginia,102,"        Fishing, hunting and trapping",6691,6577,7393,7142
51000,Virginia,103,        Support activities for agriculture and forestry,80107,83737,86250,92256
51000,Virginia,200,"      Mining, quarrying, and oil and gas extraction",579402,639188,619134,558373
51000,Virginia,201,        Oil and gas extraction,43066,45445,43239,41372
51000,Virginia,202,        Mining (except oil and gas),454330,503517,495922,461209
51000,Virginia,203,        Support activities for mining,82006,90226,79973,55792
51000,Virginia,300,      Utilities,1092328,1096499,1079054,1066899
51000,Virginia,400,      Construction,9000139,8898909,8908149,9023672
51000,Virginia,401,        Construction of buildings,2088222,2054659,2036708,2093890
51000,Virginia,402,        Heavy and civil engineering construction,1531508,1607920,1601051,1542262
51000,Virginia,403,        Specialty trade contractors,5380409,5236330,5270390,5387520
51000,Virginia,500,      Manufacturing,12331941,12582190,12857417,13024922
51000,Virginia,510,        Durable goods manufacturing,7310752,7672341,7915349,8071209
51000,Virginia,511,          Wood product manufacturing,458005,459226,470739,508969
51000,Virginia,512,          Nonmetallic mineral product manufacturing,382982,386645,372660,381127
51000,Virginia,513,          Primary metal manufacturing,218895,243946,255228,248336
51000,Virginia,514,          Fabricated metal product manufacturing,954023,1007228,1040679,1044582
51000,Virginia,515,          Machinery manufacturing,1011648,1057200,1032774,983796
51000,Virginia,516,          Computer and electronic product manufacturing,1094564,1086892,1116379,1099067
51000,Virginia,517,"          Electrical equipment, appliance, and component manufacturing",450752,465319,474018,483130
51000,Virginia,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
51000,Virginia,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
51000,Virginia,521,          Furniture and related product manufacturing,372576,357042,354533,362453
51000,Virginia,522,          Miscellaneous manufacturing,333131,330582,346995,349907
51000,Virginia,530,        Nondurable goods manufacturing,5021189,4909849,4942068,4953713
51000,Virginia,531,          Food manufacturing,1140325,1156872,1170068,1195529
51000,Virginia,532,          Beverage and tobacco product manufacturing,484661,432466,456352,460895
51000,Virginia,533,          Textile mills,147366,149401,146997,148103
51000,Virginia,534,          Textile product mills,126652,124167,113304,103989
51000,Virginia,535,          Apparel manufacturing,39965,39699,40577,41611
51000,Virginia,536,          Leather and allied product manufacturing,6472,6395,6073,7018
51000,Virginia,537,          Paper manufacturing,542645,471764,487057,494607
51000,Virginia,538,          Printing and related support activities,502424,488023,470711,463853
51000,Virginia,539,          Petroleum and coal products manufacturing,53595,33954,35217,34003
51000,Virginia,541,          Chemical manufacturing,1126427,1141757,1144261,1114377
51000,Virginia,542,          Plastics and rubber products manufacturing,850657,865351,871451,889728
51000,Virginia,600,      Wholesale trade,7649770,8139800,8113099,8232971
51000,Virginia,700,      Retail trade,10635575,10864038,11205768,11459088
51000,Virginia,701,        Motor vehicle and parts dealers,2087183,2188740,2303284,2379554
51000,Virginia,702,        Furniture and home furnishings stores,411961,423979,430377,433825
51000,Virginia,703,        Electronics and appliance stores,519190,556066,574433,568819
51000,Virginia,704,        Building material and garden equipment and supplies dealers,946625,949587,958983,994837
51000,Virginia,705,        Food and beverage stores,1552779,1544364,1595101,1628706
51000,Virginia,706,        Health and personal care stores,769766,806356,835186,853718
51000,Virginia,707,        Gasoline stations,617659,595886,601683,595755
51000,Virginia,708,        Clothing and clothing accessories stores,634956,599873,615281,619603
51000,Virginia,709,"        Sporting goods, hobby, musical instrument, and book stores",301821,295899,298364,313891
51000,Virginia,711,        General merchandise stores,1848775,1956679,2007517,1986975
51000,Virginia,712,        Miscellaneous store retailers,486323,489605,516532,520448
51000,Virginia,713,        Nonstore retailers,458537,457004,469027,562957
51000,Virginia,800,      Transportation and warehousing,4784913,4960429,5215295,5403845
51000,Virginia,801,        Air transportation,772292,812235,867811,936931
51000,Virginia,802,        Rail transportation,(D),(D),(D),(D)
51000,Virginia,803,        Water transportation,192454,193805,228236,224664
51000,Virginia,804,        Truck transportation,1206975,1263618,1281137,1305542
51000,Virginia,805,        Transit and ground passenger transportation,265608,285561,295473,317733
51000,Virginia,806,        Pipeline transportation,31918,32429,32882,35299
51000,Virginia,807,        Scenic and sightseeing transportation,8371,8287,8547,7853
51000,Virginia,808,        Support activities for transportation,751797,761888,830358,856988
51000,Virginia,809,        Couriers and messengers,(D),(D),(D),(D)
51000,Virginia,811,        Warehousing and storage,689483,693292,704571,747241
51000,Virginia,900,      Information,6161259,6088051,6055933,6270363
51000,Virginia,901,        Publishing industries (except Internet),1307983,1366277,1276843,1304158
51000,Virginia,902,        Motion picture and sound recording industries,142470,153018,153789,157629
51000,Virginia,903,        Broadcasting (except Internet),528672,508130,528739,522359
51000,Virginia,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
51000,Virginia,905,        Telecommunications,3014918,2858098,2859906,2871129
51000,Virginia,906,"        Data processing, hosting, and related services",883849,871847,882098,1014324
51000,Virginia,907,        Other information services 2/,283367,330681,354558,400764
51000,Virginia,1000,      Finance and insurance,9367311,10078611,10950055,11205590
51000,Virginia,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
51000,Virginia,1002,        Credit intermediation and related activities,4402182,4746255,5211517,5494488
51000,Virginia,1003,"        Securities, commodity contracts, and other financial investments and related activities",1645676,1695581,1752413,1850198
51000,Virginia,1004,        Insurance carriers and related activities,3138843,3441192,3787898,3645782
51000,Virginia,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
51000,Virginia,1100,      Real estate and rental and leasing,2394391,2435001,2568791,2627591
51000,Virginia,1101,        Real estate,1906304,1932074,2044831,2122274
51000,Virginia,1102,        Rental and leasing services,447675,460097,476599,479481
51000,Virginia,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),40412,42830,47361,25836
51000,Virginia,1200,"      Professional, scientific, and technical services",36022426,37868986,38966511,38995779
51000,Virginia,1300,      Management of companies and enterprises,7635326,7883364,8573395,8525985
51000,Virginia,1400,      Administrative and support and waste management and remediation services,7273931,7690081,8035824,8109994
51000,Virginia,1401,        Administrative and support services,6906622,7315220,7652404,7730252
51000,Virginia,1402,        Waste management and remediation services,367309,374861,383420,379742
51000,Virginia,1500,      Educational services,2815803,2781723,2810290,2873630
51000,Virginia,1600,      Health care and social assistance,17029433,17780527,18539568,19103946
51000,Virginia,1601,        Ambulatory health care services,8424415,8889518,9438542,9724217
51000,Virginia,1602,        Hospitals,5053851,5227665,5370456,5475528
51000,Virginia,1603,        Nursing and residential care facilities,1984463,2034407,2049318,2123339
51000,Virginia,1604,        Social assistance,1566704,1628937,1681252,1780862
51000,Virginia,1700,"      Arts, entertainment, and recreation",1292700,1268311,1339206,1368632
51000,Virginia,1701,"        Performing arts, spectator sports, and related industries",459074,413809,453365,444790
51000,Virginia,1702,"        Museums, historical sites, and similar institutions",135230,137789,141464,147997
51000,Virginia,1703,"        Amusement, gambling, and recreation industries",698396,716713,744377,775845
51000,Virginia,1800,      Accommodation and food services,5479060,5723818,6065268,6282345
51000,Virginia,1801,        Accommodation,1156748,1169984,1197441,1218554
51000,Virginia,1802,        Food services and drinking places,4322312,4553834,4867827,5063791
51000,Virginia,1900,      Other services (except government and government enterprises),7077158,7209175,7558816,7672970
51000,Virginia,1901,        Repair and maintenance,1362398,1403156,1431552,1440793
51000,Virginia,1902,        Personal and laundry services,1120767,1156801,1223749,1252369
51000,Virginia,1903,"        Religious, grantmaking, civic, professional, and similar organizations",4195669,4221093,4436054,4479111
51000,Virginia,1904,        Private households,398324,428125,467461,500697
51000,Virginia,2000,    Government and government enterprises,47426916,47743468,48260062,48167808
51000,Virginia,2001,      Federal civilian,15900466,16389401,16410392,16123297
51000,Virginia,2002,      Military,9482158,9194818,9051443,8854687
51000,Virginia,2010,      State and local,22044292,22159249,22798227,23189824
51000,Virginia,2011,        State government,6642385,6739234,7114861,7138003
51000,Virginia,2012,        Local government,15401907,15420015,15683366,16051821
53000,Washington,50,Wages and salaries by place of work (thousands of dollars),147847152,154774865,164083020,170544444
53000,Washington,81,  Farm wages and salaries,1184092,1118064,1500768,1533775
53000,Washington,82,  Nonfarm wages and salaries,146663060,153656801,162582252,169010669
53000,Washington,90,    Private nonfarm wages and salaries,115091532,121998666,130648059,136583801
53000,Washington,100,"      Forestry, fishing, and related activities",907171,957519,1057135,1073843
53000,Washington,101,        Forestry and logging,228246,230374,255235,262542
53000,Washington,102,"        Fishing, hunting and trapping",164995,187286,190015,161333
53000,Washington,103,        Support activities for agriculture and forestry,513930,539859,611885,649968
53000,Washington,200,"      Mining, quarrying, and oil and gas extraction",123820,131628,131560,136530
53000,Washington,201,        Oil and gas extraction,(D),(D),(D),245
53000,Washington,202,        Mining (except oil and gas),110214,112818,115231,120408
53000,Washington,203,        Support activities for mining,(D),(D),(D),15877
53000,Washington,300,      Utilities,375417,398442,411564,413717
53000,Washington,400,      Construction,7482033,7374398,7654277,8325383
53000,Washington,401,        Construction of buildings,1889963,1836565,1911137,2084191
53000,Washington,402,        Heavy and civil engineering construction,1199190,1219142,1292974,1383335
