room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude
5749352,1707401,Private room,Ledroit Park,27,4.5,2,1,80,NA,38.912714,-77.011116
5755232,10152762,Entire home/apt,Shaw,161,5,5,1,99,NA,38.911892,-77.021338
5756520,29862214,Private room,Anacostia,54,4,2,1,135,NA,38.863656,-76.982528
5759144,5185009,Entire home/apt,Columbia Heights,1,0,4,2,125,NA,38.924224,-77.028515
5759630,26806034,Entire home/apt,Capitol Hill,1,0,2,1,195,NA,38.876537,-77.006236
5761777,2898103,Private room,Shaw,15,5,2,1,75,NA,38.907406,-77.026858
5761901,29862214,Private room,Anacostia,54,4.5,2,1,119,NA,38.864129,-76.982354
5762674,29862214,Private room,Anacostia,86,4.5,4,1,189,NA,38.863714,-76.982481
5774984,21384113,Entire home/apt,Logan Circle,10,4.5,2,1,130,NA,38.906691,-77.033413
5780038,6336395,Entire home/apt,Columbia Heights,155,5,4,1,125,NA,38.929472,-77.028576
5780460,14138710,Private room,Takoma Park,0,0,4,1,65,NA,38.983814,-77.033174
5783014,30001182,Entire home/apt,Shaw,17,4.5,2,1,120,NA,38.912691,-77.01887
5783014,30001182,Entire home/apt,Shaw,17,4.5,2,1,120,NA,38.913098,-77.017257
5785467,22456488,Private room,Anacostia,155,5,2,1,48,NA,38.8888,-76.917536
5786557,15344735,Entire home/apt,Dupont Circle,2,0,2,1,99,NA,38.91081,-77.04471
5790254,7478562,Entire home/apt,Chevy Chase,7,5,4,1,135,NA,38.944021,-77.074654
5790304,9813169,Entire home/apt,Capitol Hill,0,0,6,4,350,NA,38.881524,-76.999902
5792741,30052060,Private room,Petworth,43,4.5,2,1,63,NA,38.940251,-77.030572
5792783,25188,Entire home/apt,Downtown,0,0,2,1,229,NA,38.900629,-77.017862
5794047,29862214,Entire home/apt,Anacostia,30,4,8,3,490,NA,38.864977,-76.980817
5801793,30100464,Entire home/apt,Capitol Hill,51,5,6,2,160,NA,38.887621,-77.002403
5814328,30168636,Entire home/apt,Georgetown,108,5,6,2,295,NA,38.904114,-77.062528
5819907,19679546,Entire home/apt,Mount Pleasant,18,5,2,0,90,NA,38.933513,-77.046364
5820228,30206205,Entire home/apt,Capitol Hill,31,5,3,1,170,NA,38.888043,-76.992011
5825904,6094598,Private room,Logan Circle,86,5,4,1,95,NA,38.909555,-77.031068
5825925,29742664,Entire home/apt,Downtown,0,0,5,2,900,NA,38.898395,-77.016698
5832013,25188,Entire home/apt,Logan Circle,0,0,2,1,151,NA,38.911897,-77.032711
5833140,3186876,Private room,Brentwood,14,5,2,1,85,NA,38.920186,-77.001807
5833227,30278694,Entire home/apt,Dupont Circle,9,5,2,1,142,NA,38.911066,-77.037145
5834173,9011212,Entire home/apt,Capitol Hill,34,5,6,3,333,NA,38.901596,-77.000279
5834313,5359868,Private room,Columbia Heights,1,0,2,1,180,NA,38.929888,-77.031375
5835178,8008783,Entire home/apt,Kalorama,36,5,8,3,550,NA,38.912834,-77.04876
5838653,4729247,Entire home/apt,Capitol Hill,27,4.5,3,1,109,NA,38.885251,-76.98389
5838728,30313055,Entire home/apt,Shaw,26,5,12,4,370,NA,38.90591,-77.018149
5844497,29738489,Entire home/apt,Catholic University-Brookland,36,5,2,1,95,NA,38.932707,-77.020256
5844616,9419684,Entire home/apt,Downtown,14,5,5,2,337,NA,38.900459,-77.026419
5846300,3078854,Private room,Catholic University-Brookland,5,5,2,1,55,NA,38.955326,-76.994925
5846558,30353960,Entire home/apt,Capitol Hill,24,5,3,1,109,NA,38.887683,-76.987534
5847593,2902940,Entire home/apt,Catholic University-Brookland,62,5,2,1,83,NA,38.931743,-77.02349
5850173,30375089,Entire home/apt,Capitol Hill,1,0,2,1,150,NA,38.879484,-76.991089
5855948,30404272,Entire home/apt,Stadium-Armory,1,0,8,4,1200,NA,38.894858,-76.981744
5858907,6258120,Entire home/apt,Fort Totten-Upper Northeast,4,4.5,4,2,125,NA,38.973843,-77.014774
5862599,2944360,Entire home/apt,Mount Vernon Square,146,5,6,2,151,NA,38.905211,-77.018342
5862637,17207062,Entire home/apt,Capitol Hill,46,5,4,1,159,NA,38.892849,-76.999089
5867727,26120471,Entire home/apt,Capitol Hill,15,5,3,1,115,NA,38.905945,-77.004574
5869529,30283594,Entire home/apt,Downtown,1,0,3,1,299,NA,38.894073,-77.019463
5870042,30283594,Entire home/apt,Foggy Bottom,0,0,5,2,199,NA,38.900532,-77.05075
5870899,25188,Entire home/apt,Foggy Bottom,16,4.5,2,0,155,NA,38.904106,-77.052991
5873642,13274798,Entire home/apt,Capitol Hill,18,4,4,1,79,NA,38.895042,-76.989805
5879320,23193071,Entire home/apt,Georgetown,3,4.5,2,2,90,NA,38.905875,-77.057566
5880502,30537438,Entire home/apt,Catholic University-Brookland,0,0,2,2,120,NA,38.935694,-76.986948
5882122,3317427,Private room,Ledroit Park,2,0,2,1,250,NA,38.919291,-77.013365
5888981,9573806,Entire home/apt,Shaw,37,5,4,2,129,NA,38.912467,-77.015284
5890689,30592089,Entire home/apt,Adams Morgan,4,5,2,0,100,NA,38.925597,-77.044221
5893473,30607391,Entire home/apt,Adams Morgan,0,0,2,1,99,NA,38.92512,-77.037427
5893871,30536964,Entire home/apt,Stadium-Armory,1,0,3,1,135,NA,38.897821,-76.97271
5894847,30615535,Entire home/apt,Capitol Hill,21,4.5,10,3,305,NA,38.889217,-76.989095
5903980,30664423,Entire home/apt,Georgetown,47,5,2,1,180,NA,38.905453,-77.058846
5904073,25111139,Private room,Capitol Hill,19,4.5,1,1,110,NA,38.895315,-76.998488
5904077,7495211,Entire home/apt,Catholic University-Brookland,59,4.5,4,1,85,NA,38.928951,-76.990665
5904367,8160186,Entire home/apt,Ledroit Park,10,4,6,1,155,NA,38.914734,-77.018297
5911444,3496715,Private room,Brentwood,0,0,1,1,88,NA,38.916816,-77.005066
5911966,15153474,Entire home/apt,Brentwood,8,4.5,8,3,275,NA,38.913658,-77.00366
5912344,2131753,Entire home/apt,Logan Circle,1,0,2,0,136,NA,38.907518,-77.036088
5918522,12243110,Entire home/apt,Mount Vernon Square,0,0,3,1,140,NA,38.903091,-77.016614
5919184,2057217,Private room,The Palisades,0,0,2,1,40,NA,38.921217,-77.100205
5924743,2131753,Entire home/apt,Foggy Bottom,1,0,2,0,109,NA,38.903668,-77.05084
5931303,1643627,Entire home/apt,Adams Morgan,4,4.5,2,1,250,NA,38.922247,-77.042841
5932025,21100593,Private room,Au-Tenleytown,2,0,3,1,175,NA,38.92926,-77.085024
5939372,20824454,Entire home/apt,Anacostia,8,4.5,7,3,190,NA,38.868163,-76.985938
5940622,21187323,Private room,Foggy Bottom,43,5,2,1,125,NA,38.904399,-77.050032
5948146,15941770,Entire home/apt,Deanwood,5,4.5,8,2,60,NA,38.897557,-76.941815
5952761,25188,Entire home/apt,Downtown,10,4.5,5,2,299,NA,38.899223,-77.032678
5954909,18200060,Entire home/apt,Columbia Heights,10,4.5,3,1,95,NA,38.922533,-77.027648
5955626,2828498,Entire home/apt,Capitol Hill,2,0,4,2,115,NA,38.902071,-76.984431
5955860,3873893,Entire home/apt,Dupont Circle,69,4,3,1,129,NA,38.909815,-77.046124
5956582,29537625,Private room,South West,72,4,4,1,99,NA,38.882086,-77.019879
5958252,17381735,Entire home/apt,Brentwood,37,4,3,1,80,NA,38.925788,-77.008162
5959473,14138499,Entire home/apt,Dupont Circle,5,5,2,1,145,NA,38.914817,-77.042288
5959565,3873893,Entire home/apt,Dupont Circle,55,4.5,3,1,129,NA,38.909213,-77.045979
5963536,147259,Entire home/apt,Chevy Chase,16,5,3,1,125,NA,38.950822,-77.065928
5965796,2131753,Entire home/apt,Woodley Park,1,0,2,1,109,NA,38.923245,-77.054153
5966834,30973562,Private room,Columbia Heights,3,4.5,2,1,87,NA,38.934023,-77.035107
5969134,51269,Entire home/apt,Mount Pleasant,0,0,4,3,250,NA,38.928215,-77.039629
5970073,28827689,Private room,Dupont Circle,24,5,2,1,100,NA,38.908024,-77.043203
5970323,5803,Private room,Deanwood,31,5,1,1,50,NA,38.905378,-76.944872
5974591,4526339,Private room,Columbia Heights,65,4,1,1,42,NA,38.92871,-77.027801
5975936,31023260,Entire home/apt,Capitol Hill,33,4.5,4,1,99,NA,38.885206,-76.990305
5977272,11822061,Entire home/apt,Capitol Hill,73,4.5,4,1,115,NA,38.903838,-76.989106
5984767,22135812,Entire home/apt,Ledroit Park,10,5,7,2,153,NA,38.919795,-77.013636
5985721,15274203,Private room,The Palisades,5,5,2,1,95,NA,38.927782,-77.103438
5985967,14837422,Entire home/apt,Columbia Heights,33,5,3,1,133,NA,38.926933,-77.024368
5986989,21910309,Entire home/apt,Fort Totten-Upper Northeast,3,4.5,4,3,70,NA,38.968187,-77.022129
5990643,31103687,Entire home/apt,The Palisades,0,0,5,1,499,NA,38.917488,-77.098307
5990979,8008783,Entire home/apt,Logan Circle,40,5,9,3,600,NA,38.912851,-77.033857
5992166,13000882,Entire home/apt,Capitol Hill,47,5,2,0,99,NA,38.882883,-77.004599
5997677,3676388,Private room,Fort Totten-Upper Northeast,6,5,4,2,55,NA,38.956879,-77.017963
6000894,29712821,Private room,Deanwood,128,4.5,2,1,36,NA,38.905011,-76.941319
6001758,31155653,Entire home/apt,Stadium-Armory,82,5,10,3,175,NA,38.889609,-76.981768
6004138,18054783,Private room,Columbia Heights,1,0,1,1,200,NA,38.930836,-77.032646
6005894,31178221,Private room,Logan Circle,0,0,1,1,95,NA,38.912273,-77.030412
6011730,29129795,Private room,Downtown,0,0,2,1,399,NA,38.901921,-77.036673
6013466,31215461,Private room,Chevy Chase,0,0,2,1,39,NA,38.950882,-77.067465
6014992,8160186,Private room,U Street Corridor,12,5,2,1,110,NA,38.915456,-77.031133
6016203,8160186,Private room,Logan Circle,0,0,2,1,215,NA,38.908792,-77.029424
6018637,27998750,Private room,Shaw,115,4.5,2,1,75,NA,38.910695,-77.01868
6018665,31241627,Shared room,Columbia Heights,2,0,1,1,85,NA,38.924663,-77.031015
6018817,25262204,Entire home/apt,Capitol Hill,0,0,4,1,99,NA,38.885909,-76.993637
6019861,31248457,Entire home/apt,Capitol Hill,2,0,4,1,103,NA,38.889908,-76.987409
6027248,30283594,Entire home/apt,Downtown,4,5,5,2,199,NA,38.899659,-77.034489
6028424,10498491,Entire home/apt,U Street Corridor,3,5,3,1,125,NA,38.918544,-77.035874
6033550,2594849,Entire home/apt,Dupont Circle,0,0,6,2,150,NA,38.912859,-77.040254
6034374,29712821,Private room,Deanwood,124,4.5,2,1,36,NA,38.906787,-76.942476
6037042,13817352,Entire home/apt,Georgetown,5,5,5,2,415,NA,38.904464,-77.058633
6038468,29462405,Entire home/apt,U Street Corridor,49,4.5,2,1,150,NA,38.916668,-77.036614
6042975,407229,Entire home/apt,Stadium-Armory,6,5,6,2,200,NA,38.890677,-76.981959
6044794,30074381,Entire home/apt,Stadium-Armory,6,5,5,2,199,NA,38.883557,-76.981824
6047219,5571655,Entire home/apt,Catholic University-Brookland,0,0,6,2,125,NA,38.940157,-77.02276
6047348,5571655,Private room,Catholic University-Brookland,1,0,1,1,80,NA,38.940034,-77.021959
6049863,79605,Entire home/apt,Ledroit Park,109,4.5,4,0,121,NA,38.91196,-77.011163
6050687,2131753,Entire home/apt,Foggy Bottom,1,0,2,0,136,NA,38.902592,-77.051029
6052154,13817352,Entire home/apt,Georgetown,59,4.5,4,1,198,NA,38.905488,-77.057937
6053348,15615062,Private room,Fort Totten-Upper Northeast,25,4.5,2,1,38,NA,38.95641,-77.023427
6056763,4096104,Private room,Brentwood,57,5,2,1,55,NA,38.92215,-77.003186
6059738,31451823,Entire home/apt,Stadium-Armory,0,0,6,3,900,NA,38.889214,-76.982879
6061140,12234363,Entire home/apt,Columbia Heights,0,0,10,4,199,NA,38.930698,-77.025783
6065047,23819173,Private room,Stadium-Armory,15,5,4,1,45,NA,38.900889,-76.97507
6066251,9774582,Entire home/apt,Kalorama,60,5,2,1,150,NA,38.912505,-77.048806
6066505,4783379,Entire home/apt,Glover Park,2,0,2,0,80,NA,38.923385,-77.074854
6066863,27323824,Entire home/apt,Ledroit Park,124,4.5,5,2,75,NA,38.913011,-77.014321
6070530,8160186,Private room,U Street Corridor,0,0,2,1,185,NA,38.915715,-77.028521
6071405,20161222,Entire home/apt,Catholic University-Brookland,102,4.5,6,3,150,NA,38.929431,-77.022261
6072414,31520405,Entire home/apt,Capitol Hill,4,5,14,5,395,NA,38.883863,-77.004947
6077948,31548826,Entire home/apt,Capitol Hill,49,5,4,1,99,NA,38.895797,-76.992599
6078561,10407231,Entire home/apt,Shaw,5,5,1,1,400,NA,38.906752,-77.026512
6079366,2101885,Entire home/apt,Adams Morgan,0,0,5,2,450,NA,38.919542,-77.041724
6084064,31516956,Private room,Capitol Hill,5,5,2,1,125,NA,38.89984,-76.9974
6088740,74778,Entire home/apt,Dupont Circle,98,5,4,1,115,NA,38.915165,-77.041589
6088740,74778,Entire home/apt,Dupont Circle,99,5,4,1,145,NA,38.914921,-77.042192
6089077,31600200,Entire home/apt,Dupont Circle,143,4.5,4,1,71,NA,38.909095,-77.040942
6090106,9419684,Entire home/apt,Downtown,5,4.5,5,2,337,NA,38.899509,-77.025984
6091385,3936592,Private room,Capitol Hill,93,5,2,1,65,NA,38.897582,-76.987391
6091388,2379779,Private room,Fort Totten-Upper Northeast,74,5,2,1,59,NA,38.958267,-77.021091
6093919,19214127,Entire home/apt,Shaw,73,5,4,1,110,NA,38.908149,-77.015572
6100283,5176572,Entire home/apt,Ledroit Park,63,4.5,2,1,130,NA,38.912963,-77.009666
6102073,1721549,Entire home/apt,Capitol Hill,74,5,3,1,104,NA,38.889735,-77.000818
6102487,22764801,Entire home/apt,Capitol Hill,140,5,4,0,115,NA,38.891091,-77.003615
6103261,14692970,Entire home/apt,Mount Pleasant,11,5,2,1,105,NA,38.929757,-77.042574
6106974,15268222,Entire home/apt,Petworth,13,5,3,1,95,NA,38.938889,-77.029363
6108310,8119528,Entire home/apt,Adams Morgan,13,4.5,2,0,85,NA,38.918069,-77.045169
6115291,20626289,Entire home/apt,Dupont Circle,7,5,3,1,100,NA,38.914429,-77.039619
6116718,8160186,Private room,Capitol Hill,2,0,2,1,175,NA,38.890556,-76.997324
6116765,598580,Private room,Fort Totten-Upper Northeast,4,5,2,1,59,NA,38.976311,-77.025083
6117950,31741493,Entire home/apt,Foggy Bottom,1,0,3,1,98,NA,38.901243,-77.050493
6118082,783034,Entire home/apt,Ledroit Park,52,5,2,0,95,NA,38.915528,-77.01848
6120759,31757177,Entire home/apt,Columbia Heights,0,0,5,2,315,NA,38.935034,-77.027569
6128050,25476243,Entire home/apt,Shaw,31,5,6,2,225,NA,38.907245,-77.014847
6128186,14718229,Entire home/apt,U Street Corridor,0,0,4,1,155,NA,38.917859,-77.033553
6128357,27211012,Entire home/apt,Fort Totten-Upper Northeast,8,4.5,2,1,70,NA,38.967999,-77.024633
6131772,8160186,Private room,Capitol Hill,0,0,2,1,195,NA,38.887118,-76.99813
6133914,7774762,Entire home/apt,Capitol Hill,34,5,2,1,150,NA,38.88434,-76.98839
6135500,9296587,Entire home/apt,Shaw,121,5,4,1,75,NA,38.912459,-77.020757
6143572,8160186,Private room,U Street Corridor,3,5,2,1,195,NA,38.91539,-77.029904
6144468,25539909,Entire home/apt,Catholic University-Brookland,82,5,3,0,70,NA,38.948576,-77.021021
6146843,25518739,Entire home/apt,Logan Circle,0,0,2,0,450,NA,38.905067,-77.029844
6151035,31907999,Private room,Adams Morgan,0,0,2,1,60,NA,38.921215,-77.041182
6157551,23254878,Entire home/apt,Brightwood,78,4.5,6,3,150,NA,38.964804,-77.030557
6162253,2494148,Entire home/apt,Columbia Heights,5,4.5,3,1,150,NA,38.926069,-77.031606
6165767,31987180,Entire home/apt,Capitol Hill,19,5,2,1,148,NA,38.894967,-76.995261
6169790,8309431,Entire home/apt,U Street Corridor,17,5,3,1,70,NA,38.91845,-77.033269
6170127,5604875,Private room,Logan Circle,0,0,2,1,150,NA,38.91054,-77.02823
6170756,17934570,Private room,Capitol Hill,0,0,1,1,75,NA,38.894012,-77.002134
6171801,32021875,Entire home/apt,Friendship Heights,0,0,3,1,75,NA,38.950605,-77.082324
6177419,9419684,Entire home/apt,Dupont Circle,1,0,3,1,246,NA,38.908037,-77.049099
6177535,8335273,Private room,Shaw,15,4.5,2,1,89,NA,38.907714,-77.009636
6180256,32056958,Private room,Takoma Park,3,5,2,1,75,NA,38.987536,-77.036134
6181730,30283594,Entire home/apt,Foggy Bottom,1,0,5,2,299,NA,38.901827,-77.050019
6181730,30283594,Entire home/apt,Foggy Bottom,1,0,5,2,299,NA,38.903205,-77.050042
6184436,31911406,Entire home/apt,Dupont Circle,0,0,3,1,200,NA,38.912198,-77.041047
6184481,15857963,Entire home/apt,Adams Morgan,23,4.5,6,1,400,NA,38.923316,-77.038099
6187183,24491939,Entire home/apt,Brentwood,74,5,7,3,99,NA,38.933316,-76.964666
6192598,5176572,Entire home/apt,Ledroit Park,3,5,6,3,200,NA,38.91183,-77.010654
6199172,32146398,Entire home/apt,Georgetown,20,4.5,2,0,85,NA,38.90708,-77.063071
6199651,22026009,Entire home/apt,Columbia Heights,0,0,4,2,200,NA,38.91999,-77.032271
6201336,32158886,Shared room,Capitol Hill,67,4,4,1,91,NA,38.901904,-76.984827
6205219,31859735,Private room,Capitol Hill,2,0,2,1,75,NA,38.905863,-76.982557
6209390,2612551,Entire home/apt,Brentwood,0,0,2,1,75,NA,38.923662,-76.992264
6209704,32199934,Entire home/apt,Columbia Heights,1,0,4,2,225,NA,38.92389,-77.034111
6211741,13996376,Entire home/apt,Stadium-Armory,0,0,5,2,800,NA,38.896043,-76.976165
6212460,8160186,Private room,Capitol Hill,1,0,2,1,185,NA,38.887328,-77.001385
6214131,32222661,Entire home/apt,Foggy Bottom,13,5,4,2,250,NA,38.900575,-77.053165
6220027,838407,Entire home/apt,Columbia Heights,1,0,3,1,120,NA,38.927611,-77.027248
6221367,25188,Entire home/apt,Foggy Bottom,2,0,4,2,249,NA,38.907061,-77.051747
6222260,32268593,Private room,Columbia Heights,26,5,2,1,76,NA,38.927757,-77.026595
6226832,32295807,Entire home/apt,Shaw,7,4.5,2,1,115,NA,38.906683,-77.026501
6227307,9581259,Entire home/apt,Capitol Hill,14,4.5,7,4,275,NA,38.882279,-76.985608
6227470,15772171,Entire home/apt,Downtown,0,0,3,1,750,NA,38.896442,-77.022117
6231539,31516956,Private room,Capitol Hill,9,5,2,1,105,NA,38.898743,-76.999079
6233401,30283594,Entire home/apt,Downtown,1,0,5,2,199,NA,38.899686,-77.025087
6233899,23535310,Entire home/apt,Friendship Heights,1,0,2,1,130,NA,38.957781,-77.088186
6234417,18048636,Private room,Shaw,13,4.5,2,1,88,NA,38.907101,-77.024392
6244078,32417175,Entire home/apt,Petworth,43,4.5,4,2,125,NA,38.94242,-77.037687
6247860,34312,Entire home/apt,Ledroit Park,44,4.5,3,1,79,NA,38.919536,-77.00997
6249057,2287474,Entire home/apt,Dupont Circle,0,0,2,0,85,NA,38.910406,-77.039755
6250041,32419141,Entire home/apt,Columbia Heights,1,0,6,2,150,NA,38.931793,-77.029074
6258721,1156004,Entire home/apt,Logan Circle,114,4,4,1,110,NA,38.908076,-77.028981
6260852,23398441,Entire home/apt,U Street Corridor,25,5,2,0,89,NA,38.918655,-77.031916
6261332,9991030,Entire home/apt,Catholic University-Brookland,119,5,2,0,68,NA,38.934564,-77.022784
6261682,5453480,Shared room,Anacostia,0,0,2,1,95,NA,38.85998,-76.99156
6268525,10364668,Entire home/apt,Capitol Hill,19,5,7,3,199,NA,38.898457,-76.991024
6268843,32578081,Private room,Columbia Heights,10,4.5,1,1,39,NA,38.925591,-77.026771
6273161,12917384,Private room,Columbia Heights,3,4.5,1,1,45,NA,38.932779,-77.029333
6277334,18220671,Entire home/apt,Dupont Circle,131,4.5,3,0,105,NA,38.915075,-77.039997
6285135,30419471,Private room,Catholic University-Brookland,2,0,2,1,50,NA,38.945725,-77.025187
6286387,29862214,Private room,Anacostia,58,4.5,4,1,189,NA,38.865491,-76.982195
6288706,32691888,Entire home/apt,Logan Circle,39,5,3,0,139,NA,38.909611,-77.03523
6289049,32695176,Private room,Brentwood,1,0,2,1,128,NA,38.912974,-77.005278
6289478,32697217,Entire home/apt,Logan Circle,5,4.5,2,1,135,NA,38.911289,-77.0333
6290314,4819031,Private room,Capitol Hill,20,5,2,1,100,NA,38.891086,-76.996862
6291435,29862214,Private room,Anacostia,38,4.5,2,1,142,NA,38.864282,-76.98207
6300619,19328870,Private room,Columbia Heights,89,4.5,2,1,65,NA,38.925078,-77.026436
6300730,148489,Entire home/apt,Logan Circle,4,5,2,1,150,NA,38.90763,-77.03577
6310715,25188,Entire home/apt,Logan Circle,0,0,2,1,309,NA,38.904691,-77.027962
6310981,3270657,Private room,Catholic University-Brookland,1,0,2,1,120,NA,38.931423,-77.020253
6311308,6296353,Private room,Catholic University-Brookland,93,5,2,1,49,NA,38.945268,-76.989595
6313422,17054325,Shared room,South West,26,5,2,1,40,NA,38.879429,-77.021363
6313805,32846380,Entire home/apt,Kalorama,5,4.5,2,1,105,NA,38.916215,-77.050278
6317095,20567013,Private room,Logan Circle,6,4,2,1,140,NA,38.912026,-77.0299
6317209,32868580,Entire home/apt,Capitol Hill,48,5,3,1,99,NA,38.905801,-76.99894
6317282,15830506,Entire home/apt,Columbia Heights,58,4.5,6,2,175,NA,38.931573,-77.029493
6317776,15830506,Entire home/apt,Columbia Heights,91,4.5,8,3,300,NA,38.931876,-77.029069
6323632,29862214,Private room,Anacostia,20,4.5,2,1,129,NA,38.864973,-76.98066
6324589,25188,Entire home/apt,Downtown,0,0,4,2,349,NA,38.896153,-77.0238
6325652,6166967,Entire home/apt,Dupont Circle,3,5,2,0,150,NA,38.909288,-77.045659
6326984,3852427,Entire home/apt,Georgetown,8,4.5,4,2,195,NA,38.915755,-77.074582
6327528,3270657,Private room,Catholic University-Brookland,1,0,2,1,115,NA,38.931262,-77.019546
6331663,32959018,Entire home/apt,Ledroit Park,17,4.5,6,2,175,NA,38.915988,-77.015791
6333552,10295815,Entire home/apt,Logan Circle,5,5,6,3,475,NA,38.910985,-77.029868
6334405,32837957,Private room,South West,22,5,1,1,75,NA,38.874765,-77.009623
6334601,12234363,Entire home/apt,Columbia Heights,36,5,14,7,645,NA,38.928465,-77.030923
6334856,10077590,Private room,Logan Circle,3,5,2,1,115,NA,38.907871,-77.033297
6334955,32153086,Entire home/apt,Fort Totten-Upper Northeast,51,4.5,8,3,100,NA,38.955919,-77.024856
6346855,3142082,Entire home/apt,Dupont Circle,103,5,4,1,199,NA,38.915227,-77.041471
6348926,14631970,Entire home/apt,Catholic University-Brookland,65,5,3,0,75,NA,38.931341,-76.989441
6349476,32837957,Private room,South West,0,0,2,1,150,NA,38.874066,-77.010525
6361628,33143203,Private room,Logan Circle,1,0,2,1,53,NA,38.911844,-77.036018
6362610,3635475,Entire home/apt,Columbia Heights,4,5,2,1,110,NA,38.922257,-77.034275
6363926,18048636,Private room,Shaw,22,4.5,2,1,72,NA,38.909293,-77.025448
6369333,29043991,Entire home/apt,Woodley Park,6,5,2,1,550,NA,38.92643,-77.053424
6370883,33197499,Entire home/apt,Mount Vernon Square,1,0,2,1,539,NA,38.904372,-77.01711
6374588,32959018,Entire home/apt,Ledroit Park,17,5,6,2,199,NA,38.91552,-77.01492
6375286,5953099,Entire home/apt,Capitol Hill,2,0,4,1,300,NA,38.888137,-76.984176
6376317,2903010,Entire home/apt,Mount Vernon Square,28,5,3,1,300,NA,38.905312,-77.022099
6382918,9624011,Private room,Stadium-Armory,0,0,2,1,110,NA,38.896137,-76.977893
6389428,22653397,Private room,U Street Corridor,36,5,2,1,140,NA,38.915845,-77.025168
6389609,10692026,Entire home/apt,Columbia Heights,18,4.5,4,1,90,NA,38.921838,-77.034208
6390185,33313857,Private room,Catholic University-Brookland,50,4.5,2,1,72,NA,38.934654,-76.991038
6390472,33316073,Entire home/apt,Downtown,2,0,2,1,145,NA,38.899082,-77.024069
6391427,10376346,Entire home/apt,Columbia Heights,0,0,8,3,279,NA,38.925392,-77.035811
6391780,10376346,Private room,Columbia Heights,0,0,2,1,99,NA,38.923396,-77.036314
6400081,25803943,Entire home/apt,Logan Circle,1,0,4,2,130,NA,38.913543,-77.028713
6401051,14554963,Entire home/apt,Georgetown,3,5,3,1,120,NA,38.911746,-77.059957
6401526,33384192,Entire home/apt,Columbia Heights,1,0,5,1,136,NA,38.931915,-77.025337
6401639,10810811,Entire home/apt,Capitol Hill,1,0,3,1,80,NA,38.89458,-76.990994
6404138,6424358,Entire home/apt,Downtown,1,0,2,1,150,NA,38.90021,-77.032565
6404201,33400066,Private room,Chevy Chase,0,0,1,1,45,NA,38.941964,-77.060458
6404202,32837957,Private room,South West,34,5,1,1,70,NA,38.873558,-77.010307
6404307,10590282,Private room,The Palisades,0,0,1,1,58,NA,38.935725,-77.110525
6404701,32158886,Private room,Capitol Hill,62,4.5,2,1,60,NA,38.902822,-76.982734
6404784,5039947,Private room,Shaw,1,0,2,1,72,NA,38.909627,-77.013932
6410010,5783249,Entire home/apt,Georgetown,44,4.5,2,0,120,NA,38.907328,-77.063142
6410167,31152707,Entire home/apt,Adams Morgan,1,0,8,3,199,NA,38.922131,-77.040693
6411962,33442606,Private room,Columbia Heights,0,0,2,1,79,NA,38.930199,-77.029751
6414342,20369380,Private room,Columbia Heights,3,4,2,1,79,NA,38.932491,-77.033618
6418971,33486751,Entire home/apt,Georgetown,7,4.5,2,1,120,NA,38.907829,-77.066236
6424291,20282,Private room,Catholic University-Brookland,20,4.5,2,1,85,NA,38.942811,-76.976495
6424894,33524439,Private room,Capitol Hill,20,4.5,1,1,80,NA,38.899475,-76.998399
6429921,3146595,Entire home/apt,Catholic University-Brookland,36,4.5,2,0,105,NA,38.933138,-76.988418
6431931,9335473,Entire home/apt,Adams Morgan,25,5,3,1,160,NA,38.918536,-77.042104
6435687,33594762,Entire home/apt,Mount Pleasant,4,5,4,1,115,NA,38.933564,-77.044668
6437786,24086578,Entire home/apt,Au-Tenleytown,0,0,4,2,200,NA,38.930096,-77.083399
6437914,18252077,Entire home/apt,Ledroit Park,3,4.5,5,1,99,NA,38.928051,-77.022539
6438059,33251259,Private room,Brentwood,0,0,1,1,45,NA,38.916736,-76.999297
6438519,2374185,Entire home/apt,Georgetown,35,5,3,1,150,NA,38.913289,-77.074325
6444151,31883778,Private room,Capitol Hill,0,0,2,1,59,NA,38.881911,-76.989001
6447693,33663667,Entire home/apt,Dupont Circle,17,4.5,6,3,300,NA,38.915507,-77.03911
6447899,33664909,Private room,Stadium-Armory,15,5,2,1,90,NA,38.897999,-76.974595
6448095,33666214,Private room,Anacostia,0,0,2,1,90,NA,38.886253,-76.955516
6452409,32364351,Entire home/apt,Mount Pleasant,0,0,4,2,200,NA,38.930552,-77.040448
6461833,32718907,Entire home/apt,Columbia Heights,0,0,4,2,267,NA,38.928779,-77.032736
6462136,33747834,Entire home/apt,Adams Morgan,9,4.5,4,2,128,NA,38.924137,-77.041583
6463020,2462659,Entire home/apt,U Street Corridor,0,0,4,3,1500,NA,38.916694,-77.026583
6467467,15830506,Entire home/apt,Columbia Heights,70,4.5,6,2,100,NA,38.930323,-77.030772
6481324,33868772,Entire home/apt,Georgetown,8,4,2,1,140,NA,38.913508,-77.064197
6487066,9419684,Entire home/apt,Dupont Circle,1,0,5,2,324,NA,38.906535,-77.049097
6487391,22611225,Private room,Dupont Circle,18,5,2,1,178,NA,38.909237,-77.046467
6490927,1482916,Private room,Mount Pleasant,29,5,2,1,70,NA,38.934239,-77.044253
